Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512562167938	26.04	7695.89	1.90029	7695.76	2.12681	7696.15	2.03495	7695.44	2.38188	7695.16	3.14024
1512562168988	26.04	7695.22	1.85592	7695.28	2.20832	7695.23	2.35067	7694.84	2.33952	7694.86	3.20581
1512562170103	26.05	7698.78	2.43812	7697.4	2.44949	7698.62	2.25605	7697.16	2.65644	7695.62	3.45159
1512562171193	26.05	7697	1.87083	7696.32	1.90875	7697.08	1.75412	7696.08	2.13931	7695.77	3.39114
1512562172284	26.04	7695.67	1.41421	7695.64	1.823	7696.08	1.5525	7695.24	2.02649	7695.59	3.41768
1512562173313	26.05	7697.56	2.06828	7696.96	2.18861	7697.62	2.02231	7696.72	2.49199	7696.34	3.36142
1512562174345	26.06	7697.11	1.45297	7696.52	2.06398	7697.23	1.96443	7696.32	2.23084	7695.68	3.27402
1512562175940	26.06	7696.56	1.50923	7695.96	2.45764	7696.69	2.21302	7695.64	2.69072	7695.83	3.56148
1512562176986	26.07	7694.78	2.16667	7694.56	2.67831	7694.62	2.59931	7694.16	2.83843	7695.13	3.75173
1512562178027	26.08	7695.56	1.5899	7694.76	1.80924	7695.31	1.6525	7694.76	1.87705	7694.93	3.42858
1512562179121	26.07	7696.33	1.93649	7696.28	2.26421	7696.38	2.50128	7695.72	2.44131	7695.06	3.50391
1512562180131	26.07	7696.11	1.16667	7695.44	2.31084	7696.08	1.97744	7695.2	2.53311	7694.88	3.59036
1512562181182	26.07	7698.44	1.50923	7697.28	2.22711	7698.15	1.77229	7697.4	2.06155	7696.74	3.33973
1512562182247	26.08	7696.11	1.69148	7695.48	2.25684	7696.08	1.93484	7695.12	2.36854	7694.81	3.36285
1512562183338	26.08	7695.56	0.726483	7694.76	2.02649	7695.31	1.4367	7694.4	2.02073	7694.15	3.22478
1512562184373	26.07	7696.56	1.94365	7695.4	2.06155	7696.46	1.8081	7695.24	2.14631	7695.39	3.13587
1512562185375	26.08	7696.78	1.92209	7696.72	1.96893	7696.92	1.93484	7696.36	2.17715	7696.16	3.37989
1512562186423	26.08	7697	1.73205	7697.36	2.11896	7697.23	1.96443	7696.84	2.26716	7696.96	3.53608
1512562187441	26.09	7696.22	2.22361	7696.64	2.41316	7696.31	2.21302	7696.04	2.45764	7695.84	3.45358
1512562188497	26.1	7696	1.41421	7696.32	1.77294	7696.08	1.65638	7695.72	2.0108	7695.28	3.24465
1512562189523	26.09	7694.78	2.10819	7694.76	2.27816	7695.38	2.14237	7694.24	2.38537	7693.7	3.31832
1512562190526	26.09	7696.56	2.74368	7696.04	2.44063	7696.31	2.6263	7695.68	2.64134	7695.06	3.82239
1512562191572	26.09	7694.89	1.76383	7694.6	1.89297	7694.85	1.95133	7694.28	2.13151	7694.49	3.45525
1512562192683	26.1	7696.33	2.29129	7695.72	2.30072	7696.38	1.98068	7695.56	2.29274	7694.99	3.32525
1512562193708	26.09	7694.11	1.2693	7694.16	2.28546	7694.38	1.75777	7693.8	2.36291	7693.95	3.29976
1512562194734	26.09	7695.78	1.71594	7695.56	2.16179	7696.15	1.86396	7695.36	2.2891	7695.3	3.47204
1512562195760	26.09	7695.44	1.50923	7694.96	2.0306	7695.46	1.98391	7694.8	2.34521	7695	3.53701
1512562196785	26.08	7696.33	2	7696.28	2.07204	7696.46	2.29548	7696	2.21736	7695.42	3.34879
1512562197857	26.09	7695.78	2.53859	7695.96	2.05102	7696.08	2.326	7695.68	2.15484	7695.43	3.13856
1512562199019	26.1	7694.67	2.23607	7695.08	2.05994	7695	2.38048	7694.6	2.34521	7694.74	3.14868
1512562200090	26.11	7695.33	1.41421	7695.6	1.80278	7695.46	1.89804	7695.32	2.03552	7695.03	3.35322
1512562201116	26.1	7694	1.41421	7693.6	1.93649	7693.92	1.49786	7693.4	2.02073	7693.57	3.26703
1512562202190	26.1	7693.11	1.83333	7693.72	2.47521	7693.69	2.56205	7693.36	2.78209	7693.42	3.66938
1512562203206	26.1	7694.44	1.81046	7694.16	1.90788	7694.62	1.85016	7693.88	2.16641	7693.81	3.51432
1512562204224	26.12	7695.22	1.30171	7695.4	1.65831	7695.54	1.45002	7695.16	1.90788	7695.22	3.70207
1512562205265	26.12	7695.11	1.69148	7695.2	2.59808	7695.54	2.18386	7695.04	2.60576	7694.54	3.73466
1512562206358	26.12	7693.33	1.58114	7693.24	2.33238	7693.54	1.94145	7693.08	2.51529	7693.16	3.7634
1512562207430	26.12	7695	1.41421	7695.2	2.08167	7695.54	1.8081	7695.12	1.94336	7694.48	3.43707
1512562208460	26.11	7695.44	1.23603	7695.56	1.58325	7695.54	1.33012	7695.24	1.50776	7695.11	3.45921
1512562209483	26.12	7696.78	0.971825	7695.88	1.69115	7696.46	1.26592	7695.72	1.76824	7695.54	3.54574
1512562210514	26.12	7695.56	1.81046	7694.96	1.6452	7695.46	1.6641	7694.92	1.86905	7694.93	3.46634
1512562211517	26.12	7695.89	1.36423	7695.56	1.70978	7696	1.41421	7695.28	1.76824	7694.96	3.19152
1512562212522	26.12	7697.89	2.20479	7697.12	2.10792	7697.38	2.14237	7696.64	2.51462	7695.32	3.38508
1512562213565	26.12	7695.89	2.14735	7695.12	2.26053	7695.54	2.14536	7694.88	2.4379	7694.82	3.5429
1512562214606	26.11	7695.44	1.424	7694.72	1.69607	7695.15	1.28103	7694.36	1.93391	7694.26	3.1221
1512562215702	26.11	7695.56	1.23603	7695	1.75594	7695.54	1.45002	7694.68	2.01494	7695.09	3.21481
1512562216775	26.11	7695.89	1.90029	7695.44	1.85023	7695.77	1.7867	7695.2	2.08167	7694.78	3.302
1512562217905	26.11	7696.33	1.93649	7695.48	2.04369	7696.08	2.01914	7695.08	2.43105	7694.92	3.29035
1512562218943	26.11	7697.67	1.80278	7697	2.95804	7697.77	2.38586	7696.6	3.1225	7695.68	3.62552
1512562220044	26.12	7696.44	1.66667	7695.76	2.84722	7696.38	2.32875	7695.2	2.94392	7695	3.50892
1512562221059	26.13	7694.22	2.27913	7693.72	2.42418	7694.15	2.6409	7693.28	2.716	7693.53	3.52818
1512562222085	26.13	7692.56	2.06828	7692.12	2.55473	7692.69	2.32324	7691.88	2.68204	7692.05	3.54479
1512562223159	26.12	7695.89	2.14735	7695.04	2.6217	7695.92	2.13937	7694.76	2.65016	7694.12	3.33249
1512562224214	26.12	7695	2.39792	7694.28	2.52521	7694.92	2.2532	7693.84	2.57682	7693.45	3.3148
1512562225264	26.13	7695.22	1.71594	7694.04	2.09125	7694.77	2.0064	7693.8	1.97906	7692.89	3.23191
1512562226285	26.13	7695.67	1.73205	7694.68	2.01494	7695.23	2.0064	7694.04	2.26348	7693.56	3.57623
1512562227311	26.13	7692.33	2.5	7691.96	2.37136	7692.31	2.56205	7691.56	2.48462	7691.81	3.52809
1512562228341	26.15	7694	1.41421	7693.04	1.96808	7693.85	1.67562	7692.8	1.93649	7692.3	3.28552
1512562229378	26.15	7692	2.29129	7691.64	2.41316	7692.15	2.40992	7691.2	2.54951	7691.34	3.45162
1512562230404	26.15	7690.56	1.87824	7689.84	2.2487	7690.38	2.36426	7689.4	2.3094	7690.4	3.59142
1512562231417	26.13	7691.11	1.76383	7690.88	2.50533	7691.08	2.62874	7690.4	2.76887	7690.24	3.54071
1512562232427	26.15	7692	2.17945	7690.92	2.41385	7691.92	2.2532	7690.64	2.53114	7690.35	3.62431
1512562233452	26.16	7690.33	2.39792	7689.84	2.21133	7690.46	2.22169	7689.6	2.36291	7689.54	3.3463
1512562234507	26.16	7690.33	2.34521	7689.88	2.42074	7690.54	2.14536	7689.68	2.37557	7688.89	3.54105
1512562235541	26.16	7690.78	2.63523	7690.16	2.51131	7690.85	2.54448	7689.84	2.70308	7689.3	3.24211
1512562236552	26.17	7690.22	2.16667	7689.2	2.48328	7690.31	1.97419	7688.92	2.6602	7688.3	3.56237
1512562237567	26.16	7690.33	2.29129	7689.16	2.57682	7690.15	2.26738	7688.84	2.70308	7689.26	3.68098
1512562238619	26.15	7690.89	2.31541	7690.36	2.2151	7691.08	2.10006	7690	2.41523	7689.27	3.48393
1512562239664	26.15	7690.33	2.23607	7689.88	2.69753	7690	2.41523	7689.28	2.85073	7689.33	3.55495
1512562240671	26.15	7692.67	1.80278	7691.72	2.52521	7692.69	2.09701	7691.64	2.41316	7690.33	3.54468
1512562241699	26.16	7692.22	2.04803	7691.96	1.94679	7692.31	1.79743	7691.72	1.94765	7691.08	3.32903
1512562242787	26.16	7691.89	2.36878	7691.68	2.6096	7692.15	2.44425	7691.48	2.74044	7690	3.52373
1512562243917	26.16	7691.89	2.36878	7691.68	2.6096	7692.15	2.44425	7691.48	2.74044	7690	3.52373
1512562245009	26.15	7691.89	2.36878	7691.68	2.6096	7692.15	2.44425	7691.48	2.74044	7690	3.52373
Rebooting
FFC
1512562249140	25.97	7991.67	2.44949	7992.28	2.99333	7992	2.73861	7992.08	2.94279	7991.62	3.21729
1512562250219	26.03	7981	1.41421	7980.76	2.16564	7981.08	1.60528	7980.68	2.34023	7979.89	2.26237
1512562251266	26.05	7977.22	0.971825	7977.8	1.70783	7977.62	1.1209	7977.52	1.78232	7977.12	1.90976
1512562252310	26.07	7978.22	2.10819	7977.96	2.0306	7978	2.19848	7977.88	2.1276	7977.01	2.10898
1512562253421	26.08	7979.33	1.58114	7979.04	1.83666	7979.23	1.83275	7979.04	1.67033	7978.36	2.11681
1512562254446	26.1	7980.89	1.76383	7981.2	1.91485	7980.92	1.70595	7980.84	1.90788	7980.4	2.00322
1512562255472	26.11	7981.89	1.90029	7982	2.16025	7981.77	1.87767	7981.8	2.16025	7982.4	2.0672
1512562256596	26.15	7986.44	1.87824	7985.56	1.98074	7986.23	1.87767	7985.6	1.91485	7984.48	1.94741
1512562257616	26.16	7989	1.58114	7989.16	1.67531	7989.54	1.61325	7989	1.93649	7987.82	2.00085
1512562258663	26.17	7989.67	2.12132	7989.88	2.18556	7990.15	2.33973	7989.48	2.5186	7988.3	2.3168
1512562259734	26.18	7989.78	1.20185	7990.08	1.77764	7990.15	1.57301	7989.8	1.87083	7989.11	1.93207
1512562260919	26.2	7990.44	1.13039	7989.96	1.92527	7990.31	1.54837	7989.8	1.87083	7989.41	1.88285
1512562261952	26.21	7988.67	1.58114	7988.56	2.08327	7988.62	1.98068	7988.56	1.95959	7988.45	1.94157
1512562262993	26.22	7988.44	1.50923	7988.48	2.14321	7988.38	1.93815	7988.28	1.98997	7988.69	2.26035
1512562264028	26.21	7990.22	1.39443	7989.76	2.20378	7990.08	1.75412	7989.72	1.92614	7989.31	2.44454
1512562265053	26.22	7989.89	1.76383	7990.4	2.25462	7990.08	1.93484	7989.84	2.33952	7989.3	2.16575
1512562266193	26.23	7989.44	1.5899	7988.96	1.59374	7989.15	1.40512	7988.72	1.6207	7987.74	1.77812
1512562267318	26.24	7987.11	1.53659	7987.2	1.77951	7987.23	1.42325	7987.08	1.73013	7986.7	1.75382
1512562268458	26.24	7987	1.5	7987.16	2.37487	7987.15	1.62512	7987	2.04124	7986.31	2.06529
1512562269538	26.24	7985.22	2.10819	7985.32	2.34023	7985.23	2.24179	7985.08	2.11975	7985.21	2.18388
1512562270613	26.24	7984.67	1.73205	7984.8	2.16025	7984.54	1.94145	7984.4	2.21736	7984.42	2.17826
1512562271665	26.26	7984.56	2.4037	7984.8	2.14087	7984.46	2.22169	7984.16	2.42693	7984.16	2.3311
1512562272668	26.26	7983.78	2.10819	7983.56	2.10317	7983.46	2.14536	7983.08	2.25315	7982.95	2.18014
1512562273689	26.27	7983.11	1.76383	7982.76	2.0672	7983	2	7982.44	2.06317	7981.88	2.1509
1512562274715	26.27	7982.78	2.43812	7982.64	2.44745	7982.85	2.47811	7982.48	2.36502	7982.05	2.2039
1512562275766	26.27	7981.44	1.94365	7981.52	1.68622	7981.54	1.76141	7981.32	1.57374	7981.15	1.90209
1512562276791	26.26	7979	2.29129	7979.36	2.07926	7979.15	2.23033	7979.28	1.98997	7978.69	1.89757
1512562277809	26.27	7980	1.41421	7979.8	1.75594	7980.23	1.36344	7979.96	1.45717	7978.54	1.99723
1512562278834	26.26	7978.78	1.30171	7978.76	1.94251	7979.08	1.18754	7978.68	2.05589	7977.53	1.91761
1512562279860	26.26	7978	2	7977.64	2.09921	7978.15	1.77229	7977.56	2.06317	7976.67	2.03968
1512562280920	26.26	7978	2.06155	7977.84	2.01412	7978	1.82574	7977.72	1.96893	7977.17	2.03957
1512562282009	26.27	7977.33	2.06155	7977.4	2.02073	7977.46	2.02548	7977.24	2.04695	7976.26	2.21914
1512562283035	26.27	7976.11	2.08833	7975.8	1.77951	7976.15	1.95133	7975.68	1.86458	7975.07	1.98035
1512562284072	26.27	7974	2.17945	7974.32	1.67631	7974.08	1.89128	7974.2	1.68325	7973.3	1.96131
1512562285148	26.27	7973.44	1.81046	7973.92	1.86905	7973.77	1.7867	7973.64	1.86815	7972.79	1.98131
1512562286176	26.27	7972.78	1.85592	7973.6	2.16025	7973.15	2.03495	7973.12	2.26053	7972.01	2.27417
1512562287340	26.27	7971.44	1.94365	7971.8	2	7971.54	1.89804	7971.6	1.89297	7970.96	2.08759
1512562288406	26.28	7971.22	1.92209	7971.12	1.64114	7971.31	1.84321	7971.16	1.54596	7970.63	1.98022
1512562289432	26.29	7970.44	2.69774	7970.08	2.27156	7970.15	2.47811	7969.64	2.07926	7969.03	2.11863
1512562290458	26.29	7967.22	1.85592	7967.12	1.85562	7967	1.95789	7966.88	1.81016	7967.13	2.08479
1512562291530	26.28	7968.22	2.10819	7968	2	7967.92	2.13937	7967.68	1.8868	7967.47	2.17949
1512562292623	26.28	7967.44	2.18581	7966.92	2.25315	7967	2.27303	7966.8	2.19848	7966.4	1.9532
1512562293633	26.28	7966.11	2.08833	7966.12	2.36854	7965.62	2.06311	7965.64	1.97653	7965.81	2.25221
1512562294721	26.28	7966.33	2.5	7966.36	2.43036	7966.08	2.66025	7966.04	2.38886	7965.73	2.34348
1512562295814	26.28	7965.22	1.64148	7965.28	2.09205	7964.85	1.90815	7965.16	1.79536	7964.88	2.0159
1512562296852	26.28	7965.33	2.23607	7965.24	2.27816	7965	2.3094	7965.16	2.19241	7964.78	2.16196
1512562297896	26.28	7966.67	2.54951	7966.44	1.91659	7966.38	2.39925	7966	2.16025	7964.77	2.14569
1512562299005	26.29	7965.89	2.26078	7965.2	2.06155	7965.23	2.45472	7964.92	2.13931	7963.65	2.1795
1512562300031	26.29	7964.44	2.00693	7964.2	2.06155	7963.92	2.2532	7964	2.14087	7963.17	2.38851
1512562301057	26.28	7962.44	1.74005	7963.12	2.06801	7962.54	1.8081	7962.8	1.97906	7962.63	2.15438
1512562302083	26.28	7964.78	2.48886	7964.2	2.21736	7964.46	2.47034	7964.04	2.35372	7962.49	2.22701
1512562303154	26.28	7962.89	2.57121	7962.56	2.06317	7962.69	2.35884	7962.4	2.06155	7962.03	2.10631
1512562304231	26.28	7960.67	2.54951	7961.08	2.19697	7960.85	2.33973	7960.72	2.18937	7960.35	2.1795
1512562305257	26.28	7962.11	2.14735	7961.72	2.47521	7961.92	2.4311	7961.52	2.502	7960.86	2.25373
1512562306283	26.29	7961.89	1.45297	7961.76	2.08726	7961.69	1.79743	7961.32	2.30434	7960.57	2.13271
1512562307308	26.28	7960.56	1.424	7960.08	2.1	7960.46	1.71345	7959.96	2.24499	7958.89	2.24013
1512562308360	26.28	7960.33	2.12132	7959.84	1.90788	7960.15	1.81871	7959.76	1.80924	7959.39	2.05884
1512562309474	26.28	7962.67	2.44949	7962.8	1.97906	7962.69	2.3939	7962.36	2.27083	7961.61	2.24752
1512562310525	26.28	7961.11	2.42097	7961.08	2.23458	7961.08	2.36155	7960.72	2.30072	7959.51	2.31418
1512562311552	26.28	7960	1.5	7959.52	2.4	7959.85	1.95133	7959.36	2.36079	7959.21	2.24038
1512562312567	26.28	7959.89	2.02759	7959.16	2.30362	7959.38	2.2188	7958.8	2.3094	7958.32	2.0913
1512562313582	26.28	7959.33	2.06155	7958.6	2.21736	7958.69	2.21302	7958.28	2.15097	7957.41	2.17567
1512562314628	26.27	7961.11	1.76383	7960.72	2.42418	7961	2.23607	7960.52	2.46847	7959.73	2.35457
1512562315672	26.27	7960.56	2.00693	7959.92	2.32594	7960.31	1.88788	7959.88	2.18556	7959.07	2.17824
1512562316783	26.27	7959.11	1.76383	7958.56	1.85023	7958.85	1.86396	7958.28	1.90438	7957.7	2.00594
1512562317819	26.27	7957.78	1.7873	7957.76	2.42006	7957.77	2.12736	7957.4	2.06155	7957	2.17706
1512562318835	26.28	7956.33	1.87083	7956	2.23607	7956.15	2.19265	7955.8	2.17945	7955.54	2.05137
1512562319908	26.27	7958.56	2.24227	7957.96	2.15019	7958.23	2.16617	7957.84	1.92959	7957.13	2.1887
1512562321000	26.27	7958.67	2.23607	7958.48	2.43447	7958.31	2.3939	7958.16	2.52784	7957.66	2.26089
1512562322011	26.27	7958.33	1.41421	7958.4	1.97906	7957.85	1.62512	7958.12	1.85562	7957.88	2.31505
1512562323052	26.26	7957.56	2.00693	7957.56	2.02237	7957.46	2.10616	7957.4	1.80278	7957.09	2.25405
1512562324087	26.27	7956.56	1.81046	7956.72	1.98997	7956.31	1.84321	7956.4	1.82574	7956.21	2.27499
1512562325103	26.27	7955.33	1.80278	7955.04	1.88149	7954.92	1.65638	7954.76	1.56205	7954.99	2.15781
1512562326204	26.27	7956.44	2.60342	7956.6	2.73861	7956.31	2.78043	7956.32	2.74955	7956.15	2.60202
1512562327277	26.28	7955.33	1.32288	7955.16	2.15407	7955.38	1.7097	7954.92	1.91311	7954.54	2.266
1512562328339	26.27	7958.78	1.09291	7957.72	2.13151	7958.15	1.51911	7957.44	2.2561	7955.64	2.544
1512562329365	26.28	7956.89	1.45297	7955.92	2.23458	7956.38	1.60927	7955.84	2.07525	7954.32	2.36079
1512562330373	26.28	7955	1.58114	7954.32	2.23084	7954.77	1.58923	7954.28	2.03142	7953.73	2.30035
1512562331438	26.28	7954.67	2.23607	7954.36	2.2891	7954.62	1.93815	7954.28	1.90438	7953.79	2.24503
1512562332494	26.28	7955	2.69258	7954.48	2.48529	7954.69	2.3939	7954.28	2.40693	7953.66	2.32225
1512562333520	26.28	7956.67	2.29129	7956	2.48328	7956.23	2.5217	7956	2.59808	7954.15	2.52141
1512562334671	26.28	7955.44	2.651	7955.04	2.6533	7955.31	2.6263	7955.12	2.6032	7954.1	2.4186
1512562335750	26.28	7954	2.34521	7954.08	2.3615	7953.92	2.28989	7953.76	2.42006	7953.24	2.32015
1512562336840	26.27	7955	1.93649	7954.8	2.27303	7954.77	1.92154	7954.72	2.38956	7953.7	2.13376
1512562337850	26.27	7955.89	1.83333	7955.92	1.70587	7955.77	1.58923	7955.88	1.87794	7954.82	2.20871
1512562338876	26.26	7955.22	2.16667	7955.56	1.89473	7955.15	1.81871	7955.24	2.00582	7955	2.03357
1512562339917	26.27	7954.89	2.31541	7955.6	2.94392	7954.92	2.17798	7955.36	2.62805	7955.03	2.44403
1512562340943	26.26	7956.44	1.94365	7956.76	2.10713	7956.15	1.90815	7956.2	1.80278	7955.84	2.16989
1512562341968	26.26	7955.67	1.41421	7955.8	1.68325	7955.46	1.39137	7955.4	1.44338	7955.24	2.11339
1512562343003	26.27	7955.33	1.11803	7955.12	2.20454	7955	1.68325	7954.76	2.22261	7954.58	2.17826
1512562344006	26.27	7954.22	1.39443	7953.8	1.89297	7953.92	1.5525	7953.6	1.95789	7953.01	1.96717
1512562345092	26.27	7955.11	1.69148	7954.36	2.19621	7954.62	1.85016	7954.32	1.8421	7953.25	2.14641
1512562346157	26.27	7954.44	1.50923	7954.52	1.35769	7954.38	1.26085	7954.12	1.36382	7953.7	1.89869
1512562347195	26.27	7954.78	1.7873	7954.52	1.78232	7954.69	1.49358	7954.16	1.59896	7953.67	2.15636
1512562348220	26.27	7953.67	2.44949	7953.44	2.12289	7953.69	2.05688	7953.16	2.01412	7952.83	2.19931
1512562349417	26.27	7953.56	2.55495	7953.08	1.99833	7953.38	2.14237	7953	1.68325	7952.39	2.04897
1512562350422	26.28	7951.22	2.04803	7951.32	2.07605	7951.23	2.0064	7951.24	1.96384	7950.74	1.97316
1512562351474	26.28	7952.67	1.73205	7952.28	2.0108	7952.54	1.8081	7952.36	1.7767	7951.23	2.27132
1512562352567	26.28	7951.67	1.93649	7951.48	1.5843	7951.54	1.61325	7951.28	1.51438	7950.69	2.05265
1512562353672	26.27	7950.56	1.81046	7950.4	1.60728	7950.31	1.60128	7950.28	1.59478	7950.47	2.2385
1512562354781	26.27	7953.22	2.04803	7952.68	2.03552	7952.92	1.97744	7952.4	2.06155	7951.55	2.34052
1512562355872	26.28	7952.33	2.64575	7952.24	2.25979	7952.23	2.61896	7952.04	2.31805	7951.72	2.22543
1512562356906	26.27	7951.89	2.31541	7951.72	2.50865	7951.77	2.24179	7951.84	2.33952	7951.32	2.08677
1512562357933	26.27	7952.44	2.12786	7951.96	2.28181	7951.92	2.21591	7951.68	2.28619	7951.07	2.13859
1512562358990	26.28	7952.67	2.12132	7951.84	2.33952	7952.23	2.24179	7951.68	2.34023	7950.92	2.11477
1512562360088	26.28	7954.11	2.14735	7952.92	2.11975	7953.69	2.01596	7953	2.08167	7952.2	2.03756
1512562361164	26.27	7953.78	1.71594	7952.44	2.06317	7953.15	1.72463	7952.44	1.93821	7951.44	2.05832
1512562362263	26.29	7954.56	2.06828	7953.76	2.25979	7954.23	1.87767	7953.48	1.98158	7952.44	2.2861
1512562363309	26.28	7952.89	1.76383	7952.52	1.91746	7952.54	1.56074	7952.24	1.76257	7951.48	2.01833
1512562364335	26.28	7952.78	2.22361	7952.24	1.83212	7952.54	1.89804	7952.12	1.83303	7951.72	2.04747
1512562365445	26.28	7952.33	1.73205	7952.2	1.84842	7952.15	1.67562	7952.04	1.67033	7951.68	2.16757
1512562366461	26.28	7952.44	1.94365	7952.2	2.04124	7952.31	2.09701	7951.92	2.13931	7951.71	2.11117
1512562367501	26.27	7952.67	1.80278	7952.12	1.96469	7952.46	1.85362	7952	2.02073	7951.38	2.24466
1512562368521	26.28	7952.78	1.39443	7952.96	2.13073	7953.08	1.75412	7952.68	2.24944	7952.12	2.3128
1512562369547	26.28	7952	1.5	7952.36	2.498	7952.31	1.84321	7952.04	2.4235	7952.23	2.27132
1512562370604	26.28	7953.44	1.66667	7953.92	1.89121	7953.38	1.66024	7953.52	1.96044	7953.33	2.10503
1512562371697	26.28	7953	2.39792	7953	2.06155	7952.92	2.13937	7952.92	1.99833	7952.15	1.92927
1512562372785	26.28	7955.56	2.50555	7954.88	2.4379	7955.62	2.39925	7954.88	2.3331	7954.01	2.31503
1512562373937	26.27	7955.67	2.59808	7955.4	2.39792	7955.62	2.36426	7955.24	2.29637	7954.77	2.2592
1512562375116	26.28	7955.11	2.31541	7955.08	2.13931	7955.15	2.11527	7954.92	2.17792	7954.36	2.18971
1512562376287	26.27	7954.67	2.54951	7954.44	2.21886	7954.69	2.13638	7954.52	2.0025	7953.61	2.06642
1512562377313	26.27	7955.22	2.43812	7954.52	2.04369	7955	2.08167	7954.6	1.95789	7953.2	2.18794
1512562378322	26.27	7954.22	2.22361	7953.96	2.20756	7954.15	2.11527	7953.96	2.20756	7953.12	2.41417
1512562379348	26.28	7954.56	2.50555	7954.56	2.21886	7954.46	2.3315	7954.44	2.2	7953.21	2.18388
1512562380383	26.27	7953.33	2.29129	7952.68	2.21209	7952.85	2.19265	7952.76	2.0672	7952.06	2.27346
1512562381448	26.27	7954.56	1.87824	7954.28	1.81475	7954.62	1.89466	7954.28	1.76824	7953.3	2.28966
1512562382522	26.27	7954.11	2.20479	7953.72	1.92614	7953.92	2.01914	7953.72	2.17025	7952.6	2.22706
1512562383580	26.28	7953.56	2.06828	7953.28	1.98997	7953.46	2.02548	7953.32	2.13542	7952.2	2.12515
1512562384687	26.27	7952.33	2.17945	7952.6	1.75594	7952.46	1.8081	7952.48	2.08407	7951.72	2.09027
1512562385730	26.28	7951.44	1.87824	7951.6	2.10159	7951.62	2.25605	7951.24	2.22261	7951	2.33408
1512562386785	26.27	7951.44	2.00693	7951.24	1.98494	7951.62	1.89466	7951.24	1.98494	7950.52	2.27324
1512562387895	26.28	7951.44	2.45515	7951.32	2.17409	7951.38	2.14237	7951.16	1.99332	7950.32	2.2543
1512562388931	26.28	7949.56	2.45515	7949.72	2.42418	7949.46	2.18386	7949.44	2.21886	7948.84	2.24075
1512562389964	26.28	7950.22	2.99073	7950.6	2.95804	7950.23	2.83296	7950.32	2.99611	7949.54	2.51648
1512562391019	26.29	7951.78	2.58736	7951.08	2.43105	7951.23	2.61896	7950.96	2.55734	7950.32	2.49345
1512562392111	26.29	7951.11	2.36878	7950.4	2.44949	7950.54	2.40192	7950.16	2.54427	7949.34	2.36448
1512562393148	26.29	7948.78	2.48886	7948.68	2.47857	7948.38	2.43374	7948.56	2.34663	7948.59	2.39013
1512562394163	26.29	7948.56	2.4037	7948.56	2.48462	7948.46	2.53691	7948.28	2.40693	7948.12	2.34634
1512562395188	26.29	7949.11	2.14735	7948.72	2.52521	7949	2.41523	7948.52	2.5186	7947.88	2.45694
1512562396198	26.28	7948	2.39792	7948.04	2.33595	7948.31	2.25036	7947.92	2.25315	7947.5	2.25491
1512562397223	26.28	7948.78	1.92209	7948.56	2.2745	7949.08	1.93484	7948.52	2.31157	7947.68	2.19815
1512562398328	26.29	7949.56	2.06828	7949.04	2.541	7949.46	2.25889	7948.96	2.57358	7947.67	2.74473
1512562399415	26.28	7948	2.54951	7947.16	2.59294	7947.85	2.44425	7947.16	2.60896	7946.46	2.48743
1512562400461	26.28	7949.78	2.3863	7948.88	2.47184	7949.23	2.38586	7948.76	2.5865	7947.61	2.75763
1512562401504	26.29	7948.44	2.06828	7947.56	2.16179	7947.92	2.13937	7947.64	2.09921	7946.96	2.47986
1512562402530	26.3	7949.11	1.76383	7949.12	2.02731	7948.92	1.75412	7948.8	2.02073	7947.94	2.55283
1512562403565	26.3	7949.22	0.971825	7949	1.80278	7949.08	1.49786	7948.56	1.82757	7948.12	2.38076
1512562404631	26.29	7947.89	1.53659	7947.52	2.06398	7947.38	1.85016	7947.28	1.98997	7947.27	2.47065
1512562405656	26.29	7950.44	1.87824	7948.72	2.62234	7949.31	2.59437	7948.52	2.55147	7947.28	2.66428
1512562406684	26.31	7947	1.58114	7946.56	2.18098	7946.77	1.69085	7946.44	2.12289	7945.78	2.55096
1512562407732	26.3	7948.89	2.02759	7948.6	2.48328	7948.62	2.14237	7948.28	2.77669	7947.06	2.54261
1512562408734	26.31	7948.89	2.02759	7948.4	2.32737	7948.54	2.06621	7948.16	2.5606	7946.94	2.46987
1512562409760	26.3	7946.89	2.02759	7947.12	2.31517	7946.85	1.81871	7946.8	2.23607	7946.5	2.20587
1512562410785	26.29	7947.11	1.2693	7946.56	2.00167	7946.77	1.42325	7946.52	1.89561	7945.67	2.20845
1512562411886	26.29	7948.11	2.80377	7947.36	2.79702	7947.69	2.78043	7947.28	2.68514	7946.89	2.30205
1512562412952	26.3	7949.44	2.35112	7949.6	2.76887	7949.62	2.06311	7949.52	2.55147	7947.66	2.46161
1512562413976	26.3	7948	1.65831	7948.04	2.63755	7947.92	1.75412	7947.6	2.54951	7946.72	2.40539
1512562415065	26.3	7948.22	3.03223	7948.24	3.74477	7948.23	3.21854	7947.92	3.81794	7946.91	3.16187
1512562416103	26.29	7947.78	2.27913	7947.08	2.81247	7947.31	2.42846	7947.12	2.74348	7946.26	2.6649
1512562417193	26.3	7949.33	2.87228	7948.6	2.73861	7949.08	2.46514	7948.64	2.67519	7947.3	2.61861
1512562418295	26.3	7948.56	2.69774	7948.08	2.62869	7948.31	2.35884	7948	2.54951	7946.94	2.65202
