Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512486144824	25.58	7734.11	1.76383	7734.32	1.81934	7733.69	1.75046	7734	1.97906	7733.93	2.08789
1512486145866	25.59	7732.67	1.87083	7732.6	1.68325	7732.38	1.66024	7732.32	2.01494	7732.57	2.08829
1512486146960	25.58	7733.22	1.30171	7732.48	1.5843	7732.85	1.28103	7732.2	1.77951	7732.06	2.04029
1512486148040	25.59	7734.22	1.71594	7734.32	2.19317	7733.85	1.67562	7733.8	2.29129	7733.84	2.3541
1512486149056	25.59	7732.78	2.16667	7732.84	1.95107	7732.54	2.02548	7732.68	2.11581	7733.06	2.1976
1512486150082	25.59	7731.78	1.30171	7731.72	1.51438	7731.54	1.19829	7731.56	1.35647	7731.68	2.14053
1512486151103	25.59	7730.67	2	7730.2	1.77951	7730.46	1.71345	7730.32	1.99416	7730.65	2.33602
1512486152133	25.59	7730.89	1.69148	7730.44	1.91659	7730.54	1.94145	7730.12	1.98578	7730.73	2.35848
1512486153159	25.61	7731.33	1.87083	7730.88	1.83303	7731.08	1.801	7730.88	1.85562	7731.24	1.96723
1512486154179	25.59	7729.89	1.36423	7730.12	1.69115	7730.08	1.32045	7730.08	1.77764	7730.57	2.15458
1512486155194	25.59	7732.78	2.10819	7733.24	2.16564	7733	2	7733	2.19848	7732.78	2.36826
1512486156236	25.59	7731.22	1.48137	7731.96	2.05102	7731.31	1.88788	7731.52	2.04369	7732.63	2.3149
1512486157262	25.58	7731.78	1.20185	7732.56	1.78139	7732.15	1.40512	7732.24	1.80924	7732.7	2.29194
1512486158296	25.58	7732	1.58114	7732.48	1.63605	7732.38	1.50214	7732.32	1.57374	7732.71	2.13814
1512486159298	25.58	7732.11	2.20479	7732.56	2.10317	7732.15	2.11527	7732.24	2.22261	7732.79	2.14366
1512486160327	25.58	7732.89	1.61589	7733.2	1.75594	7733.08	1.60528	7733.12	1.87794	7733.11	2.17645
1512486161350	25.59	7731.89	1.61589	7732.28	1.54164	7731.92	1.38212	7732.16	1.67531	7732.93	2.12147
1512486162401	25.58	7733.56	1.94365	7733.6	1.44338	7733.46	1.6641	7733.44	1.60935	7733.55	2.21227
1512486163415	25.58	7732.89	1.96497	7733.28	1.67133	7733	1.68325	7733.2	1.75594	7733.15	2.03093
1512486164539	25.59	7732.67	1.93649	7733.12	1.71561	7732.69	1.88788	7732.96	1.81384	7733.47	2.11652
1512486165600	25.59	7730.11	2.20479	7730.68	1.79629	7730.62	2.02231	7730.64	2.03879	7730.96	1.9348
1512486166636	25.59	7731.44	1.13039	7731.92	1.75404	7731.31	1.4367	7731.4	1.75594	7731.76	2.06352
1512486167825	25.58	7731.11	1.53659	7731.44	1.50222	7731.08	1.49786	7731.24	1.53514	7731.31	1.95118
1512486168931	25.59	7730.78	1.20185	7730.72	1.4	7730.54	1.26592	7730.68	1.4922	7731.1	2.21257
1512486170009	25.59	7729.67	1.73205	7729.92	1.6052	7729.77	1.48064	7729.68	1.57374	7730.54	2.0766
1512486171089	25.59	7731	2.23607	7731.64	1.97653	7731	2.04124	7731.24	2.29637	7731.33	2.07469
1512486172175	25.58	7732.56	2.29734	7733	2.06155	7732.92	2.21591	7732.84	2.28546	7732.04	2.16836
1512486173479	25.58	7732.89	1.76383	7733.4	1.77951	7732.69	1.93152	7733.08	2.01908	7732.56	2.4126
1512486174515	25.58	7732.11	1.61589	7732.48	1.68622	7732.08	1.49786	7732.4	1.73205	7731.98	2.04246
1512486175610	25.59	7731.78	1.30171	7732.12	1.53623	7731.62	1.3253	7731.88	1.71561	7731.22	2.05251
1512486176680	25.58	7729.67	1.22474	7730.44	2.16179	7729.85	1.28103	7730.12	1.87794	7731.07	2.15798
1512486177783	25.58	7730.11	1.90029	7730.64	2.01825	7729.92	1.65638	7730.12	2.14709	7730.2	2.14223
1512486178786	25.59	7730.33	2.34521	7731.56	2.00167	7730.85	2.23033	7730.96	2.4235	7731.7	2.41972
1512486179810	25.58	7729.22	2.27913	7730.4	2.21736	7729.85	2.1543	7729.96	2.37136	7730.58	2.46133
