Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512482422334	25.5	7932.56	4.87625	7931.72	5.92678	7932.08	5.54469	7932.2	6.13732	7935.08	12.0014
1512482423380	25.49	7932.89	6.07134	7931.6	6.65207	7932.31	6.39511	7932.28	6.91327	7934.6	11.9736
1512482424409	25.5	7933.11	5.88312	7931.92	6.28437	7932.62	5.76684	7932.52	6.51358	7935	11.841
1512482425413	25.5	7932.67	4.79583	7931.6	6.0553	7932.23	5.43375	7932.2	6.19139	7934.93	12.0548
1512482426506	25.5	7932.56	5.52519	7931	6.3901	7931.69	6.03303	7931.64	6.44774	7934.1	11.9238
1512482427566	25.51	7933.89	5.18277	7932.2	6.29153	7933.23	5.67383	7932.84	6.47868	7934.12	11.8908
1512482428611	25.51	7933.78	5.21483	7932.32	6.20296	7933.15	5.50524	7932.84	6.2094	7934.54	11.7296
1512482429637	25.5	7934.44	5.47976	7933.04	6.3671	7933.54	5.78238	7933.48	6.44283	7935.04	11.8101
1512482430643	25.5	7934.56	5.07718	7933.24	6.45678	7933.85	5.66931	7933.84	6.50436	7935.73	11.9536
1512482431668	25.5	7935.67	4.69042	7933.96	5.67509	7934.85	5.0965	7934.6	5.64948	7935.96	11.8149
1512482432707	25.5	7935.11	5.6001	7933.44	6.83788	7934.38	5.82435	7934.36	6.53121	7936.25	11.7656
1512482433748	25.51	7936.78	5.11805	7934.72	6.39349	7935.92	5.7222	7935.28	6.3477	7936.48	11.8031
1512482434859	25.51	7934.11	5.13431	7932.52	6.33851	7933.38	5.56085	7933.04	6.18789	7935.26	11.8319
1512482435935	25.51	7935.22	5.06897	7933.72	6.26844	7934.54	6.11849	7934.28	6.47122	7935.39	11.7398
1512482437018	25.5	7935.11	5.39547	7933.44	6.21879	7934.23	5.81885	7933.96	6.13379	7935.09	11.5915
1512482438204	25.5	7935	4.5	7933.2	6.01387	7934.08	5.42312	7933.72	6.08632	7934.66	11.7592
1512482439295	25.51	7933.78	4.32371	7932.36	5.77264	7933.23	5.18256	7932.88	5.82609	7934.53	11.6824
1512482440322	25.51	7934.56	5.07718	7932.92	6.60757	7933.62	6.09013	7933.44	6.45549	7935.36	11.9252
1512482441339	25.5	7934.22	5.11805	7932.88	6.52125	7933.23	6.00214	7933.28	6.46478	7934.94	11.9112
1512482442367	25.5	7937	4.3589	7934.8	6.08276	7936.08	4.88981	7935.48	5.72364	7936.2	11.6402
1512482443392	25.5	7935.44	5.36449	7933.48	6.20564	7934.62	5.51571	7934.04	6.17441	7935.27	11.6086
1512482444427	25.5	7935.11	5.1586	7934.24	6.45032	7934.69	5.49825	7934.76	6.52738	7936.52	11.808
1512482445502	25.5	7934.89	4.85913	7934.04	6.01027	7934.69	5.39111	7934.68	6.06712	7936.59	11.6938
1512482446597	25.5	7936.89	5.37225	7936.08	6.27774	7936.46	5.92474	7936.12	6.18008	7937.76	11.7433
1512482447624	25.49	7936.11	4.9357	7934.72	6.29497	7935.38	5.54585	7935	6.17117	7937.06	11.8788
1512482448649	25.5	7936.56	4.47524	7935	6.25167	7935.69	5.08895	7935.4	5.70818	7936.74	11.8303
1512482449723	25.51	7937.22	4.57651	7935.88	6.3987	7936.38	5.29998	7936.16	6.35531	7937.33	11.7802
1512482450737	25.5	7937.11	4.64878	7935.52	6.29894	7936.38	5.34694	7935.88	6.1191	7937.25	11.6611
1512482451839	25.49	7936.78	4.65773	7934.88	6.19355	7935.77	5.46434	7935.24	5.95315	7936.82	11.6172
1512482452851	25.5	7936.44	4.47524	7934.72	5.98275	7935.62	5.20478	7935.52	5.96601	7938.09	11.8812
1512482453891	25.5	7937.56	4.61278	7935.68	5.94222	7936.62	5.48541	7936.2	6.08276	7937.5	11.723
1512482454916	25.5	7936.89	5.1099	7935.52	6.4169	7936	6.06905	7935.88	6.27375	7937	11.8476
1512482455957	25.5	7934.89	5.57773	7933.92	6.51869	7934	6.31137	7934.12	6.42469	7936.5	11.7034
1512482456968	25.5	7936	4.71699	7934.6	6.20484	7935.15	5.63983	7935.04	6.28145	7936.59	11.6683
1512482458040	25.5	7935.78	4.57651	7934.24	6.17981	7934.92	5.48424	7934.64	6.38931	7936.8	11.9405
1512482459063	25.5	7937	5.95819	7935.6	6.77618	7936.15	6.17584	7935.92	6.38957	7938.17	11.729
1512482460229	25.5	7936	6.06218	7935	6.65833	7935.46	6.13209	7935.48	6.4169	7937.58	11.9362
1512482461274	25.5	7935.67	5.04975	7934.76	6.28013	7935.23	5.71772	7935.2	6.23164	7937.42	12.0673
1512482462308	25.5	7936.89	5.48736	7935.6	6.76387	7936.46	5.70987	7936.16	6.5554	7937.93	11.7717
1512482463334	25.5	7936.56	5.15051	7935.2	6.44205	7935.54	5.76795	7935.36	6.42184	7937.45	11.887
1512482464361	25.51	7936.67	5.24404	7935.2	6.57013	7935.77	5.79013	7935.48	6.72756	7938.2	12.0444
1512482465402	25.51	7935.22	5.04425	7933.76	6.68506	7934.31	5.63301	7934.24	6.43091	7936.72	11.7449
1512482466438	25.51	7936.11	4.91031	7935.48	6.42988	7936	5.1316	7936.16	6.10109	7937.82	11.7713
1512482467452	25.51	7935.56	5.50252	7934.52	6.75228	7935.23	5.77572	7935.24	6.60984	7937.27	11.8414
1512482468478	25.51	7938.22	5.76146	7936.12	6.82105	7937.23	5.77572	7936.64	6.53121	7937.75	12.0032
1512482469507	25.51	7937.56	4.92725	7935.96	6.32772	7936.69	5.42194	7936.56	6.41665	7938.82	11.9822
1512482470541	25.51	7935.78	5.47215	7934.72	6.5861	7935.23	5.55509	7935.24	6.60984	7937.91	11.7518
1512482471598	25.5	7936.22	5.09357	7935	6.23832	7935.69	5.48307	7935.24	6.13243	7937.79	11.6177
1512482472694	25.5	7936.22	4.60374	7935.28	5.90565	7935.85	5.0637	7935.68	6.06712	7938.22	11.8206
1512482473764	25.5	7936.56	4.61278	7935.64	5.75818	7936.08	5.09021	7936.28	6.38697	7938.68	11.6104
1512482474860	25.51	7937.78	4.57651	7936.8	6.06218	7937.38	5.34694	7937.48	6.07673	7938.94	11.705
1512482475966	25.51	7937.78	4.35252	7937.08	6.36998	7937.31	5.07255	7937.44	5.90254	7939.27	11.7141
1512482477009	25.51	7938.56	5.59265	7936.8	6.81909	7937.69	5.45259	7937.24	6.2	7938.85	11.7062
1512482478037	25.51	7936.78	5.71791	7935	6.6458	7936	5.53775	7935.68	5.94923	7938.1	11.738
1512482479062	25.51	7937.33	5.17204	7935.48	6.50718	7936.69	5.72108	7936.36	6.35662	7938.06	11.6702
1512482480086	25.51	7937.11	5.30199	7935.84	6.28941	7936.62	5.48541	7936.6	6.33114	7938.33	11.7364
1512482481174	25.51	7937.78	5.47215	7935.56	6.62747	7936.85	5.66931	7936.08	6.46091	7938.21	11.7594
1512482482185	25.51	7937.11	5.46453	7936.44	6.53886	7936.92	5.73675	7937.04	6.6863	7938.24	11.6211
1512482483188	25.5	7937.44	5.4569	7936.76	6.52099	7936.92	6.07538	7937.32	6.65658	7938.65	11.8185
1512482484237	25.51	7938.44	5.36449	7936.32	6.44024	7937.54	5.547	7937.04	6.44515	7938.72	11.7472
1512482485425	25.51	7936.44	4.71993	7935.28	6.28835	7936.08	4.88981	7936.04	5.82723	7938.07	11.8143
1512482486501	25.51	7940.22	4.65773	7938.8	6.5192	7939.46	5.10907	7939.24	6.23351	7939.91	11.7663
1512482487519	25.51	7938.78	4.08588	7937.44	6.55159	7938.23	4.58537	7938.16	6.26285	7939.39	11.5253
1512482488566	25.51	7936	4.21307	7935.44	6.31189	7935.92	5.09021	7936.12	6.27375	7938.35	11.6864
1512482489571	25.51	7935.89	5.1099	7934.48	6.78921	7935.62	5.69413	7935.52	6.53911	7937.43	11.8364
1512482490615	25.52	7936.33	4.8734	7934.76	6.70994	7935.92	5.51455	7935.6	6.55108	7937.26	11.8003
1512482491642	25.51	7935.89	4.9357	7934.6	6.79461	7935.31	5.90741	7935.16	6.68755	7937.5	11.9909
1512482492647	25.51	7936.22	4.86769	7935.12	6.44412	7935.92	5.15528	7935.8	6.27163	7937.8	11.8402
1512482493649	25.51	7935.56	5.10174	7934.56	6.51332	7935.38	5.25259	7935.24	6.45032	7937.1	11.9157
1512482494689	25.51	7936.33	5.31507	7935.56	6.74586	7936	5.68624	7935.88	6.46993	7938.12	11.8938
1512482495715	25.51	7937.11	4.96096	7936.08	6.63903	7936.69	5.69187	7936.6	6.47431	7938.65	11.9591
1512482496838	25.51	7936.56	5.52519	7935.16	6.50436	7935.92	5.5597	7935.8	6.25167	7938.16	11.9
1512482497865	25.51	7936.78	4.91878	7935.44	6.45549	7936.15	5.22568	7936.2	6.29815	7938.18	11.5899
1512482498916	25.5	7936.56	5.00278	7934.8	6.55744	7935.46	5.60677	7935.48	6.67158	7937.83	11.6859
1512482499961	25.5	7937.44	4.6398	7935.72	6.48408	7936.77	5.23058	7936.4	6.1441	7937.95	11.6484
1512482501057	25.5	7938.11	4.51233	7936.32	6.6252	7937.62	5.09147	7937.32	6.06025	7938.11	11.7887
1512482502081	25.5	7936.67	5.43139	7935.32	6.68157	7936.15	5.81444	7936.28	6.62395	7937.68	11.7955
1512482503123	25.5	7936.11	5.30199	7934.84	6.24286	7935.77	5.37205	7935.6	6.31137	7937.57	11.8979
1512482504166	25.51	7937.11	5.08538	7935.2	6.53197	7936.54	5.25381	7936.12	6.18008	7937.13	11.9652
1512482505181	25.5	7936.22	5.30984	7934.64	6.60732	7935.69	5.39111	7935.36	6.33035	7936.91	11.9882
1512482506210	25.51	7936	5.54527	7934.48	6.40391	7935.38	5.43965	7935	6.39661	7936.44	11.7716
1512482507255	25.5	7935.78	6.15991	7934.2	6.7082	7935.23	6.04364	7934.92	6.68281	7937.31	12.0015
1512482508282	25.51	7933.67	5.76628	7932.32	6.78675	7933.15	5.99786	7932.92	6.55693	7935.38	11.8259
1512482509286	25.5	7935.33	5.19615	7933.76	6.45032	7934.77	5.74679	7934.32	6.40781	7935.55	11.9325
1512482510330	25.5	7934.67	5.65685	7933	6.90411	7934	5.84523	7933.72	6.56709	7935.09	11.9479
1512482511354	25.5	7934.56	5.76869	7933.64	6.60101	7934	6.32456	7934.24	6.64756	7936.27	11.8915
1512482512467	25.5	7934.33	5.5	7932.8	6.15765	7933.85	5.53543	7933.64	6.12291	7935.31	11.7592
1512482513488	25.5	7934.56	5.74698	7932.64	6.76929	7933.77	6.15296	7933.56	6.50692	7935.28	11.8987
1512482514527	25.5	7933.78	5.80469	7932.04	6.64881	7932.92	6.06165	7932.8	6.51281	7934.66	11.6912
1512482515664	25.5	7932.89	4.64878	7931.48	5.86742	7932.31	5.03959	7932.16	5.74949	7934.65	11.6019
1512482516692	25.49	7933.22	5.26255	7931.64	6.57571	7932.46	6.03622	7932.32	6.25646	7934.36	11.6575
1512482517694	25.49	7933.22	5.09357	7932	6.77618	7932.23	5.90415	7932.32	6.27641	7934.56	11.6828
1512482518720	25.5	7933.44	5.34114	7932.28	6.3148	7932.85	5.8998	7932.68	6.22308	7934.92	11.8217
1512482519983	25.51	7932.44	5.12619	7930.72	6.27508	7931.54	5.50175	7931.4	6.01387	7933.71	11.7042
1512482521046	25.51	7932.44	5.12619	7930.72	6.27508	7931.54	5.50175	7931.4	6.01387	7933.71	11.7042
1512482522172	25.5	7932.44	5.12619	7930.72	6.27508	7931.54	5.50175	7931.4	6.01387	7933.71	11.7042
1512482524177	25.15	8322.33	7658.93	7100.6	6920.48	6264.15	7217.97	6208.2	6930.24	7203.23	7435.95
1512482525419	25.22	7984.67	19.6723	7988.2	18.0023	7984.85	18.8938	7985.12	18.3037	7984.7	18.5938
1512482526525	25.26	7974.67	13.7022	7976.56	13.8657	7974	14.0712	7974.4	13.8954	7974.62	15.9993
1512482527638	25.29	7967.67	9.48683	7966.76	10.4054	7966.08	10.3719	7965.72	10.4862	7966.84	13.7011
1512482528788	25.32	7961.22	6.43774	7960	8.06226	7960.15	7.4257	7959.8	8.06742	7961.65	12.794
1512482530071	25.35	7958.22	5.696	7956.8	7.0297	7957.08	6.72634	7956.92	7.30251	7958.61	12.467
1512482531120	25.36	7952.78	5.01941	7951.96	6.43869	7952.08	6.35691	7952.24	6.75327	7954.46	12.0959
1512482532182	25.37	7952	4.97494	7950.36	6.15007	7951	5.95819	7950.96	6.3671	7952.91	12.0441
1512482533195	25.38	7948.89	5.0111	7947.48	6.2458	7948	5.90198	7948	6.55744	7950.04	12.1165
1512482534286	25.39	7947	4.74342	7945.64	6.50564	7946.38	5.5308	7946.2	6.69577	7948.23	12.0516
1512482535328	25.39	7947.11	5.46453	7945.2	6.95821	7946	6.16441	7946	6.76387	7948.06	11.9897
1512482536348	25.4	7944.11	5.94652	7942.44	6.31849	7943.23	5.9743	7943.12	6.16658	7945.22	12.0064
1512482537365	25.41	7941.33	5.67891	7940	6.59545	7940.62	6.23884	7940.68	6.6	7943.65	12.1578
1512482538413	25.41	7940	5.59017	7938.8	6.62697	7939.31	6.31644	7939.36	6.56303	7941.82	11.9353
1512482539432	25.41	7940.11	4.70225	7939.28	6.14763	7939.38	5.50058	7939.56	6.22549	7942.37	11.8499
1512482540570	25.42	7940.33	5.63471	7939.36	6.39583	7939.69	5.75014	7939.76	6.24687	7941.99	11.7905
1512482541596	25.43	7940.33	5.26783	7938.64	6.74463	7939.46	5.69525	7939.2	6.52559	7941.3	11.8805
1512482542754	25.43	7939	5.26783	7937.52	6.634	7938.23	5.86165	7938.16	6.34875	7940.56	11.8685
1512482544672	25.45	7938.67	5.31507	7937	6.60808	7937.54	6.05001	7937.48	6.59621	7939.53	11.8796
1512482545698	25.47	7937.78	5.62978	7936.28	6.7424	7936.77	6.27367	7936.68	6.73746	7939.3	12.0357
1512482546723	25.45	7936.89	5.06074	7935.8	6.52559	7936.08	5.90849	7936.16	6.68755	7938.48	12.0347
1512482547786	25.47	7937	5.40833	7936.04	6.11337	7936.08	5.78016	7936.32	6.70646	7938.83	12.1142
1512482548798	25.47	7935.33	5.04975	7934.12	6.02301	7934.38	5.59074	7934.52	6.17198	7936.74	12.0229
1512482549802	25.47	7935.78	6.01618	7934.48	6.4622	7935	6.09645	7934.96	6.47096	7936.75	12.1728
1512482550827	25.47	7935.89	5.30199	7934.32	6.26977	7935.15	5.55047	7935.12	6.27375	7936.8	12.0957
1512482551852	25.47	7935.89	5.0111	7934.2	6.08961	7934.85	5.50524	7934.92	6.33719	7936.8	12.0392
1512482553682	-167.78	7936.22	5.696	7934.76	6.41794	7935.23	6.04364	7935.2	6.45497	7937.66	12.2005
1512482554695	25.16	7985.44	19.3914	7989.56	17.9492	7985.38	18.9541	7985.88	18.3515	7985.25	18.5708
1512482555700	25.2	7975.67	15.8114	7977.08	14.4566	7974.69	15.2063	7974.56	14.5919	7974.19	16.1116
1512482556702	25.25	7968.78	11.4322	7970.08	11.6258	7968.15	11.9572	7968.28	11.7456	7968.35	14.5438
1512482557718	25.27	7965.89	8.38815	7966.28	9.90168	7964.85	9.68544	7964.88	9.70532	7966.1	13.4991
1512482558728	25.3	7960.56	6.08505	7960.04	8.21827	7959.92	7.52176	7959.56	7.96388	7960.86	12.749
1512482559762	25.32	7955.56	4.92725	7954.64	6.99929	7955	6.06905	7954.6	6.62067	7957.09	12.2902
1512482560840	25.34	7952.44	5.29413	7951.16	6.68755	7951.77	6.24705	7951.28	6.76708	7953.06	12.1195
1512482561919	25.36	7949.67	4.92443	7948.92	6.36344	7949.23	5.84742	7949.36	6.42184	7951.88	12.0466
1512482563006	25.37	7947.78	4.40959	7946	5.97216	7947.08	5.25137	7946.48	5.75268	7949.2	12.1636
1512482564032	25.37	7946.33	4.4441	7944.44	6.27216	7945.15	5.55047	7944.72	6.24179	7946.91	11.8948
1512482565119	25.38	7944.44	4.61278	7942.8	6.33114	7943.62	5.43965	7943.08	6.36998	7945.09	11.8331
1512482566167	25.39	7942.44	5.31769	7940.84	6.9503	7941.85	6.20277	7941.32	6.66283	7943.73	12.0295
1512482567212	25.39	7940.67	5.14782	7939.32	6.61261	7940	5.84523	7939.96	6.65507	7942.58	12.0409
1512482568301	25.4	7939.89	5.46453	7938.76	6.21343	7939	5.94418	7939.12	6.46349	7942.01	11.833
1512482569327	25.41	7941	5.14782	7939.08	6.46091	7940	5.94418	7939.44	6.53248	7941.71	11.8988
1512482570376	25.42	7938.33	5.17204	7936.76	6.3264	7937.38	5.81003	7937.2	6.35741	7939.75	11.905
1512482571394	25.42	7939.11	4.40013	7937.4	6.27827	7938.54	4.9601	7938.16	5.69854	7939.73	11.7717
1512482572463	25.42	7937.33	4.82183	7935.84	6.1825	7936.77	5.26235	7936.56	5.75239	7938.57	11.8122
1512482573494	25.43	7937.89	4.9357	7936.96	6.77913	7937.46	5.78238	7937.52	6.4622	7939.37	11.7932

1512482574585	25.44	7934.78	5.38	7933.8	6.27827	7934	5.78792	7934.28	6.06575	7937.25	11.8914
1512482575607	25.44	7935.56	5.17472	7934.24	6.60984	7935	5.40062	7934.92	5.93661	7937.56	12.2086
1512482576707	25.44	7935.44	4.85054	7934.28	5.96881	7934.92	5.37683	7934.64	6.01997	7937.82	12.4025
1512482577787	25.47	7935.33	4.58258	7934.28	6.05888	7934.62	5.3625	7934.56	5.78849	7937.25	12.253
1512482578832	25.45	7934.78	5.01941	7933.44	6.2522	7933.92	5.93663	7933.56	6.19866	7936.3	12.2484
1512482579871	25.45	7935.78	4.05518	7934.36	5.90113	7935	4.89898	7934.84	5.77841	7937.28	12.1229
1512482580951	25.47	7936.22	4.38115	7934.6	6.03462	7935.31	5.37563	7934.88	6.04373	7937.03	12.1116
1512482581992	25.45	7935.22	5.11805	7933.68	6.50461	7934.38	5.79567	7934.12	6.55312	7936.78	12.2889
1512482583017	25.47	7933.78	4.86769	7932.88	6.1191	7933	5.56776	7933.28	6.24847	7936.16	12.2725
1512482584027	25.45	7936.44	5.34114	7934.68	6.48537	7935.46	5.99466	7935.04	6.46452	7937.72	12.2872
1512482585054	25.45	7935.56	5.22281	7934.24	6.05723	7934.62	5.86712	7934.56	6.38409	7937.22	12.3768
1512482586194	25.45	7935.44	5.36449	7935.24	6.52099	7935.31	6.2234	7935.56	6.88041	7937.83	12.3801
1512482587248	25.47	7934.67	5.3619	7934.12	6.38566	7934.23	5.77572	7934.52	6.42339	7937.37	12.2591
1512482588274	25.47	7933.78	4.81606	7933.04	6.0586	7933.23	5.32531	7933.4	6.10328	7936.17	12.2773
1512482589298	25.47	7935.11	4.16667	7934	6.32456	7934.38	5.10781	7934.48	6.30555	7937.61	12.3807
1512482590312	25.48	7933.33	4.63681	7932.48	6.41041	7932.62	5.5308	7933.08	6.53146	7936.39	12.3241
1512482591337	25.49	7932.78	4.57651	7931.76	6.02273	7932.15	5.16149	7932.56	6.27216	7935.3	12.2254
1512482592409	25.48	7934.89	4.25572	7934.08	5.95063	7934.31	4.69724	7934.32	5.53564	7935.93	12.1052
1512482593486	25.47	7933.67	4.15331	7932.8	6.27163	7933.08	5.25137	7933.04	6.07234	7934.9	12.0302
1512482594627	25.48	7935.11	4.83333	7933.6	6.245	7934.23	5.41839	7934.08	6.13677	7935.42	12.0531
1512482595676	25.48	7934.11	5.30199	7932.24	6.8695	7933.15	6.17584	7932.56	6.5643	7934.26	11.976
1512482596721	25.49	7932.11	4.91031	7930.88	6.38566	7931.62	5.66478	7931.2	6.40963	7933.8	12.0919
1512482597748	25.49	7931.44	3.94053	7930.4	5.95819	7930.92	4.76902	7930.8	6.00694	7933.01	12.0202
1512482598779	25.49	7931.11	5.08538	7930.92	6.65157	7930.92	5.92258	7931.2	7	7933.53	12.1993
1512482599816	25.48	7932	4.69042	7931.4	6.32456	7931.54	5.18998	7931.72	6.46478	7934.62	12.2146
1512482600828	25.48	7932.33	4.60977	7931.4	6.08276	7931.62	5.28423	7931.64	5.89406	7934.11	12.0504
1512482601852	25.5	7933.33	4.15331	7932.44	5.9096	7932.69	4.71495	7932.84	6.01166	7934.81	12.0753
1512482602877	25.49	7933.56	4.44722	7932.4	6.15765	7932.92	4.99102	7932.56	5.80287	7935.05	12.0827
1512482603986	25.49	7934.11	4.62181	7932.8	6.04842	7933.54	5.25381	7933.04	6.12699	7934.69	12.1121
1512482605111	25.5	7934.44	4.85054	7932.72	6.66783	7933.62	5.48541	7933.32	6.31612	7934.88	12.2825
1512482606152	25.51	7930.78	4.76387	7929.84	6.14871	7930.15	5.0637	7930.4	5.97913	7932.82	12.1565
1512482607187	25.5	7933	4.82183	7931.64	6.1636	7932.38	5.39349	7932.24	5.93212	7933.62	12.2205
1512482608231	25.5	7931.89	4.75511	7931.48	6.21906	7931.62	5.33133	7932	6.18466	7933.93	12.1477
1512482609267	25.5	7931.78	4.89331	7931.16	6.51716	7931.38	5.48541	7931.8	6.25167	7933.36	12.0685
1512482610353	25.5	7931.44	4.97773	7930.48	6.57723	7930.92	5.40773	7930.84	6.39453	7932.08	12.0041
1512482611492	25.51	7930.11	5.20683	7928.96	6.41924	7929.31	5.92149	7929.4	6.46787	7931.66	11.9999
1512482612534	25.51	7928.78	5.06897	7928.4	6.31137	7928.15	6.01174	7928.36	6.55032	7931.26	11.9494
1512482613536	25.49	7932.22	5.78312	7930.12	7.26476	7931	6.72062	7930.44	6.91062	7931.95	12.0674
1512482614599	25.5	7932.33	5.07445	7931	6.3901	7931.54	5.73898	7931.72	6.38697	7934.51	12.2339
1512482615618	25.5	7934	4.60977	7932.48	5.70906	7933.31	4.92248	7933.04	5.24786	7934.55	11.905
1512482616621	25.5	7933.78	5.23874	7932.76	6.45032	7933.08	5.64892	7932.88	6.0781	7934.88	12.0444
1512482617646	25.5	7933.78	5.40319	7932.76	6.7656	7933.23	5.86165	7933.12	6.2538	7935.23	12.0018
1512482618672	25.5	7934.44	5.41089	7933.04	6.81591	7933.54	6.26652	7933.44	6.67757	7936.22	12.2276
1512482619679	25.5	7934	5.43139	7932.68	6.5747	7933.15	6.20277	7933	6.68954	7935.36	12.0153
1512482620723	25.5	7932.89	4.91031	7931.64	6.10246	7931.92	5.61933	7931.72	5.95483	7933.87	11.8578
1512482621830	25.5	7933.33	4.97494	7933	6.52559	7933	5.61249	7933.16	6.30925	7935.49	12.1484
1512482622920	25.49	7935	4.84768	7933.84	6.41405	7934.46	5.34814	7934.32	6.01886	7935.18	11.9796
1512482623960	25.5	7933.89	4.88478	7932.4	6.66458	7933	5.84523	7932.8	6.42262	7934.42	11.8006
1512482624967	25.5	7931.56	4.61278	7931.2	6.01387	7931.08	5.34574	7931.28	6.14763	7933.1	11.9724
1512482625976	25.5	7931.67	4.58258	7930.84	5.9769	7930.92	5.48424	7930.84	6.2295	7932.96	11.9218
1512482627051	25.49	7934.44	5.10174	7932.92	6.70771	7933.38	6.29204	7933.16	7.05738	7934.46	12.0697
1512482628146	25.5	7932.89	5.44161	7931.28	6.3477	7931.77	6.30018	7931.64	6.52482	7933.44	11.8395
1512482629218	25.5	7933.33	5.65685	7931.4	6.44851	7932.54	5.88239	7931.92	6.12998	7933.7	11.8288
1512482630249	25.5	7932.89	5.1586	7931.96	6.28808	7932.31	6.00534	7932.2	6.63325	7934.71	11.9708
1512482631277	25.5	7931.78	4.60374	7930.92	5.77293	7931.23	5.38754	7931.16	6.14871	7933.19	11.8698
1512482632363	25.49	7931.33	4.92443	7929.96	6.26817	7930.77	5.59991	7930.36	6.15684	7932.55	12.2009
1512482633373	25.49	7931.11	5.48736	7930.48	6.81982	7930.85	5.95604	7930.52	6.53911	7932.65	12.2619
1512482634513	25.49	7930.44	4.71993	7929.4	6.29153	7930	5.24404	7929.64	6.06822	7931.94	11.9733
1512482635540	25.5	7930.44	4.69338	7929.28	6.21504	7929.92	5.29877	7929.64	6.02688	7931.39	11.8823
1512482636590	25.49	7930.33	5.24404	7928.76	5.86856	7929.46	5.73898	7929.44	6.28543	7931.22	11.8074
1512482637726	25.49	7932	4.71699	7929.84	6.0531	7931.08	5.42312	7930.36	6.0407	7931.23	11.7421
1512482638729	25.49	7931.89	5.0111	7929.88	6.26711	7930.92	5.8518	7930.68	6.13542	7931.95	11.8461
1512482639780	25.49	7930.89	5.1099	7929.76	6.56557	7930.46	5.76795	7930.52	6.38436	7931.75	12.0883
1512482640808	25.5	7929.11	4.62181	7928	5.85947	7928.62	5.15652	7928.68	5.69883	7930.85	11.9617
1512482641850	25.49	7930	4.79583	7928.96	6.41275	7929.54	5.76795	7929.24	6.19328	7930.81	11.9735
1512482642946	25.49	7928.78	4.96935	7927.76	6.02273	7928.08	5.78016	7928.16	5.67656	7930.64	12.0598
1512482644000	25.49	7929.67	5.3619	7928.68	6.85395	7929.15	5.85728	7929	6.46787	7930.97	12.0737
1512482645051	25.49	7931.78	4.73756	7930.16	6.24286	7930.85	5.55047	7930.64	6.08194	7931.67	11.7563
1512482646073	25.49	7932.22	4.40959	7930.56	6.05585	7931.38	5.56085	7931.12	6.00222	7932.79	12.1445
1512482647075	25.49	7930.56	4.30439	7929.2	6.0553	7929.69	5.29756	7929.72	5.90565	7931.52	11.9457
1512482648133	25.49	7928.22	4.14662	7927.08	5.88727	7927.69	5.00641	7927.72	5.8418	7929.93	11.9535
1512482649185	25.5	7931	5.2915	7929.6	7.1239	7930.15	6.20277	7929.84	6.89009	7931.73	12.198
1512482650242	25.49	7929.33	4.7697	7928.76	6.28676	7929.08	5.13909	7929.04	6.0792	7930.78	11.9616
1512482651266	25.48	7928.44	5.63718	7927.72	6.51613	7928	5.95819	7928.04	6.24153	7930.26	12.0959
1512482652306	25.49	7929	4.97494	7928.12	6.02993	7928.54	5.10907	7928.32	6.06025	7931.02	12.268
1512482653383	25.49	7930.56	4.92725	7928.6	6.15765	7929.38	5.59074	7929	6.0208	7931.03	12.111
1512482654456	25.49	7929.11	5.81903	7927.28	6.68655	7928.15	6.26958	7927.84	6.61236	7930.46	12.2831
1512482655497	25.49	7928.78	5.21483	7927.08	6.55057	7928	5.91608	7927.6	6.25167	7930.04	12.275
1512482656507	25.49	7928.67	5.3619	7927.32	6.66908	7927.85	6.24294	7927.68	6.34902	7929.32	12.221
1512482657576	25.49	7927.78	5.06897	7927	6.48717	7927.31	6.15609	7927.28	6.25513	7929.79	12.1187
1512482658689	25.49	7927.89	4.98609	7926.6	6.47431	7927	5.71548	7927.08	6.14356	7929.64	12.323
1512482659828	25.49	7930.22	4.86769	7929.32	5.95623	7929.77	4.95234	7929.88	5.4568	7931.84	11.9035
1512482660918	25.5	7929.89	4.9357	7928.64	5.98526	7929.31	5.02302	7929.2	5.34634	7931.15	11.9137
1512482661928	25.48	7928.56	4.6398	7927.52	6.17198	7928.08	5.693	7927.76	5.8258	7930.32	11.9639
1512482662951	25.49	7928.22	3.99305	7927.76	6.23351	7927.69	5.17018	7927.72	5.87026	7930.32	12.1093
1512482664061	25.48	7928.22	4.49382	7927.44	6.1852	7927.77	5.32531	7927.76	5.83295	7930.07	11.9487
1512482665083	25.48	7928.33	4.5	7927.08	6.50589	7927.62	5.18875	7927.6	6.1101	7929.83	12.0491
1512482666129	25.49	7928.44	4.71993	7926.8	6.70199	7927.46	5.72444	7927.36	6.25753	7929.47	12.1368
1512482667266	25.49	7927.44	5.15051	7927.2	6.38357	7927.15	5.53543	7927.6	6.52559	7929.55	12.198
1512482668292	25.49	7928.78	4.89331	7927.64	6.40234	7928	5.21217	7928.28	5.77004	7930.1	11.9729
1512482669401	25.5	7931.22	5.97448	7929.36	6.87314	7930.23	6.50838	7929.8	6.61438	7930.89	11.9942
1512482670411	25.49	7929.78	5.49495	7928.16	6.65006	7929.08	5.89437	7928.6	6.19812	7930.37	12.0314
1512482671507	25.49	7929.89	5.81903	7928.96	6.53503	7929.23	6.02984	7929.16	6.31585	7930.97	11.8482
